"","BEGIN_DAY","BEGIN_TIME","END_DAY","END_TIME","STATE","MONTH_NAME","EVENT_TYPE","INJURIES","DEATHS","DAMAGE_PROPERTY","DAMAGE_CROPS","MAGNITUDE"
"1634",17,400,17,2000,"41","1","49","No","No","Low","Low",0
"1635",17,300,17,2200,"41","1","49","No","No","Low","Low",0
"1636",1,330,1,330,"4","3","42","No","No","Low","Low",78
"1637",1,216,1,217,"4","3","43","No","No","Low","Low",0
"1638",1,1800,1,1802,"32","5","42","No","No","Low","Low",70
"1639",22,1400,22,1407,"1","1","43","No","No","Low","Low",0
"1640",8,1825,8,1825,"26","6","42","No","No","Low","Low",52
"1641",8,1849,8,1849,"26","6","42","No","No","Low","Low",50
"1642",17,500,17,2000,"41","1","49","No","No","Low","Low",0
"1643",24,1500,25,1200,"23","1","48","No","No","Low","Low",0
"1644",17,2134,17,2134,"26","10","24","No","No","Low","Low",53
"1645",17,2000,17,2000,"26","10","24","No","No","Low","Low",67
"1646",17,1900,17,1900,"26","10","24","No","No","Low","Low",52
"1647",17,2227,17,2227,"26","10","24","No","No","Low","Low",73
"1648",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1649",15,2200,16,900,"17","1","7","No","No","Low","Low",0
"1650",15,2200,16,900,"17","1","7","No","No","Low","Low",0
"1651",15,2200,16,900,"17","1","7","No","No","Low","Low",0
"1652",15,2200,16,900,"17","1","7","No","No","Low","Low",0
"1653",15,2200,16,900,"17","1","7","No","No","Low","Low",0
"1654",15,2200,16,900,"17","1","7","No","No","Low","Low",0
"1655",24,237,24,612,"43","1","24","No","No","Low","Low",60
"1656",24,400,24,700,"31","1","24","No","No","Low","Low",50
"1657",24,1020,24,1305,"43","1","24","No","No","Low","Low",53
"1658",24,900,24,1200,"43","1","24","No","No","Low","Low",50
"1659",15,900,16,815,"16","1","26","No","No","Low","Low",0
"1660",15,930,16,845,"16","1","26","No","No","Low","Low",0
"1661",15,1145,16,915,"16","1","26","No","No","Low","Low",0
"1662",24,1700,25,1500,"23","1","48","No","No","Low","Low",0
"1663",24,1600,25,1200,"23","1","49","No","No","Low","Low",0
"1664",15,1500,15,1500,"9","1","37","No","Yes","Low","Low",0
"1665",25,1729,25,1729,"46","2","19","No","No","Low","Low",1
"1666",25,1745,25,1745,"46","2","19","No","No","Low","Low",1.25
"1667",25,1736,25,1736,"51","2","34","No","No","Low","Low",50
"1668",25,1720,25,1720,"51","2","34","No","No","Low","Low",47
"1669",27,301,27,301,"4","5","19","No","No","Low","Low",1.25
"1670",27,1930,27,1930,"4","5","42","No","No","Low","Low",52
"1671",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1672",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1673",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1674",10,1935,10,1935,"43","4","19","No","No","Low","Low",0.75
"1675",10,2053,10,2053,"43","4","19","No","No","Low","Low",0.75
"1676",15,745,16,815,"16","1","26","No","No","Low","Low",0
"1677",15,745,16,1015,"16","1","26","No","No","Low","Low",0
"1678",15,445,16,845,"16","1","26","No","No","Low","Low",0
"1679",1,0,31,2359,"4","1","9","No","No","Low","Low",0
"1680",1,0,31,2359,"4","1","9","No","No","Low","Low",0
"1681",21,2105,21,2105,"36","4","42","No","No","Low","Low",56
"1682",21,2106,21,2106,"36","4","19","No","No","Low","Low",0.75
"1683",28,55,28,55,"4","5","42","No","No","Low","Low",61
"1684",28,132,28,132,"4","5","42","No","No","Low","Low",52
"1685",28,136,28,136,"4","5","42","No","No","Low","Low",52
"1686",28,153,28,153,"4","5","19","No","No","Low","Low",1
"1687",28,208,28,208,"4","5","42","No","No","Low","Low",52
"1688",12,2030,13,2007,"4","5","15","No","No","Low","Low",0
"1689",21,1352,24,1321,"4","5","15","No","No","Low","Low",0
"1690",8,2005,8,2035,"3","7","21","No","No","Low","Low",0
"1691",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1692",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1693",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1694",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1695",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1696",2,1600,3,500,"25","1","7","No","No","Low","Low",0
"1697",22,2100,22,2100,"51","1","34","No","No","Low","Low",48
"1698",17,300,17,2200,"41","1","49","No","No","Low","Low",0
"1699",5,700,5,2000,"25","1","49","No","No","Low","Low",0
"1700",5,700,5,2000,"25","1","49","No","No","Low","Low",0
"1701",5,700,5,2000,"25","1","49","No","No","Low","Low",0
"1702",10,1905,10,1905,"43","4","19","No","No","Low","Low",1.25
"1703",10,1908,10,1908,"43","4","19","No","No","Low","Low",0.75
"1704",5,1900,5,1900,"30","5","21","No","No","Low","Low",0
"1705",5,1900,5,1900,"30","5","21","No","No","Low","Low",0
"1706",24,1612,24,1613,"16","3","19","No","No","Low","Low",1
"1707",29,2015,29,2020,"24","4","19","No","No","Low","Low",1
"1708",21,415,21,515,"50","2","24","No","No","Low","Low",35
"1709",8,1805,8,1805,"26","6","42","No","No","Low","Low",62
"1710",8,1815,8,1815,"26","6","42","No","No","Low","Low",61
"1711",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1712",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1713",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1714",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1715",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1716",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1717",1,0,31,2359,"13","12","9","No","No","Low","Low",0
"1718",8,1500,9,2200,"20","12","49","No","No","Low","Low",0
"1719",11,1340,11,1340,"4","5","19","No","No","Low","Low",2.5
"1720",11,1405,11,1405,"4","5","19","No","No","Low","Low",1.75
"1721",1,0,31,2359,"13","12","9","No","No","Low","Low",0
"1722",11,1420,11,1420,"4","5","19","No","No","Low","Low",1.25
"1723",20,1555,20,1655,"50","2","24","No","No","Low","Low",35
"1724",21,415,21,515,"50","2","24","No","No","Low","Low",35
"1725",20,300,20,400,"50","2","24","No","No","Low","Low",35
"1726",22,1420,22,1427,"24","4","43","No","No","Low","Low",0
"1727",26,1529,26,2130,"4","4","14","No","No","Low","Low",0
"1728",26,1607,26,2130,"4","4","14","No","No","Low","Low",0
"1729",26,1725,26,1730,"25","4","42","No","No","Low","Low",60
"1730",26,1730,26,1735,"25","4","42","No","No","Low","Low",60
"1731",29,1930,29,1940,"24","4","42","No","No","Low","Low",55
"1732",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1733",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1734",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1735",15,2200,16,900,"25","1","7","No","No","Low","Low",0
"1736",17,1949,17,1949,"26","10","24","No","No","Low","Low",53
"1737",17,2017,17,2017,"26","10","24","No","No","Low","Low",54
"1738",5,1515,5,1536,"13","11","42","No","No","Low","Low",61
"1739",5,1515,5,1515,"13","11","19","No","No","Low","Low",1
"1740",5,1529,5,1545,"25","11","19","No","No","Low","Low",3
"1741",5,1538,5,1542,"25","11","19","No","No","Low","Low",1
"1742",5,1550,5,1550,"13","11","19","No","No","Low","Low",1
"1743",5,1556,5,1556,"13","11","42","No","No","Low","Low",56
"1744",1,218,1,219,"4","3","43","No","No","Low","Low",0
"1745",1,320,1,322,"4","3","43","No","No","Low","Low",0
"1746",1,313,1,317,"4","3","43","No","No","Low","Low",0
"1747",30,1100,31,2300,"36","1","47","No","No","Low","Low",0
"1748",30,1100,31,2300,"36","1","47","No","No","Low","Low",0
"1749",1,0,24,1200,"1","1","9","No","No","Low","Low",0
"1750",1,0,24,1200,"1","1","9","No","No","Low","Low",0
"1751",1,0,24,1200,"1","1","9","No","No","Low","Low",0
"1752",1,0,24,1200,"1","1","9","No","No","Low","Low",0
"1753",1,0,24,1200,"1","1","9","No","No","Low","Low",0
"1754",11,315,11,530,"32","1","24","No","No","Low","Low",50
"1755",11,404,11,1000,"32","1","24","No","No","Low","Low",50
"1756",11,335,11,1000,"32","1","24","No","No","Low","Low",56
"1757",2,1756,2,1756,"9","1","42","No","No","Low","Low",52
"1758",2,1801,2,1801,"9","1","29","No","No","Low","Low",0
"1759",2,1805,2,1805,"9","1","29","No","No","Low","Low",0
"1760",2,1816,2,1816,"9","1","29","No","No","Low","Low",0
"1761",2,1900,2,1900,"9","1","29","Yes","No","Low","Low",0
"1762",2,1924,2,1924,"9","1","29","No","No","Low","Low",0
"1763",22,934,22,935,"51","1","46","No","No","Low","Low",0
"1764",4,1740,4,1745,"25","12","42","No","No","Low","Low",65
"1765",4,1741,4,1745,"25","12","42","No","No","Low","Low",61
"1766",1,0,31,2359,"25","12","9","No","No","Low","Low",0
"1767",1,0,31,2359,"25","12","9","No","No","Low","Low",0
"1768",1,0,31,2359,"25","12","9","No","No","Low","Low",0
"1769",1,0,31,2359,"25","12","9","No","No","Low","Low",0
"1770",1,0,31,2359,"25","12","9","No","No","Low","Low",0
"1771",1,0,31,2359,"25","12","9","No","No","Low","Low",0
"1772",1,0,31,2359,"25","12","9","No","No","Low","Low",0
"1773",17,2150,17,2150,"26","10","24","No","No","Low","Low",52
"1774",17,1922,17,1922,"26","10","24","No","No","Low","Low",57
"1775",17,1901,17,1901,"26","10","24","No","No","Low","Low",52
"1776",17,2137,17,2137,"26","10","24","No","No","Low","Low",51
"1777",10,1830,10,1830,"43","4","42","No","No","Low","Low",56
"1778",10,1930,10,1930,"43","4","42","No","No","Low","Low",70
"1779",10,2003,10,2300,"43","4","14","No","No","Low","Low",0
"1780",10,2001,10,2300,"43","4","14","No","No","Low","Low",0
"1781",10,2003,10,2300,"43","4","14","No","No","Low","Low",0
"1782",10,2008,10,2300,"43","4","14","No","No","Low","Low",0
"1783",29,2302,29,2305,"16","6","42","No","No","Low","Low",56
"1784",29,2330,29,2332,"16","6","42","No","No","Low","Low",52
"1785",30,22,30,23,"16","6","42","No","No","Low","Low",52
"1786",15,1640,15,1641,"16","6","19","No","No","Low","Low",0.75
"1787",15,1645,15,1646,"16","6","42","No","No","Low","Low",56
"1788",15,1656,15,1657,"16","6","42","No","No","Low","Low",52
"1789",15,1704,15,1705,"16","6","19","No","No","Low","Low",0.75
"1790",15,1722,15,1723,"16","6","19","No","No","Low","Low",0.75
"1791",15,1805,15,1806,"16","6","42","No","No","Low","Low",56
"1792",1,0,11,1200,"1","4","9","No","No","Low","Low",0
"1793",25,1600,25,1600,"46","2","19","No","No","Low","Low",1
"1794",25,1606,25,1606,"46","2","19","No","No","Low","Low",1
"1795",25,1610,25,1610,"46","2","19","No","No","Low","Low",1
"1796",25,1610,25,1610,"46","2","19","No","No","Low","Low",1
"1797",30,225,30,225,"18","4","42","No","No","Low","Low",56
"1798",30,335,30,335,"18","4","42","No","No","Low","Low",56
"1799",30,1143,30,1144,"1","4","42","No","No","Low","Low",50
"1800",30,58,30,100,"16","6","42","No","No","Low","Low",52
"1801",30,300,30,302,"16","6","42","No","No","Low","Low",52
"1802",15,1535,15,1536,"16","6","19","No","No","Low","Low",1
"1803",29,1630,29,1800,"24","6","14","No","No","Low","Low",0
"1804",29,1710,29,1810,"24","6","14","No","No","Low","Low",0
"1805",29,2301,29,2303,"16","6","42","No","No","Low","Low",54
"1806",1,2205,1,2205,"51","4","34","No","No","Low","Low",43
"1807",20,58,20,110,"51","4","34","No","No","Low","Low",42
"1808",20,30,20,40,"51","4","34","No","No","Low","Low",37
"1809",20,126,20,126,"51","4","34","No","No","Low","Low",64
"1810",20,52,20,52,"49","4","42","No","No","Low","Low",51
"1811",29,2240,29,2243,"16","6","19","No","No","Low","Low",1.75
"1812",29,2245,29,2248,"16","6","19","No","No","Low","Low",2
"1813",30,30,30,30,"18","4","42","No","No","Low","Low",61
"1814",30,1215,30,1216,"1","4","42","No","No","Low","Low",50
"1815",30,1215,30,1216,"1","4","42","No","No","Low","Low",50
"1816",1,0,11,1200,"1","4","9","No","No","Low","Low",0
"1817",29,1705,29,1705,"4","4","42","No","No","Low","Low",61
"1818",29,1240,29,1240,"18","4","42","No","No","Low","Low",61
"1819",27,1659,27,1703,"1","4","43","Yes","No","Low","Low",0
"1820",20,39,20,39,"49","4","42","No","No","Low","Low",52
"1821",20,59,20,59,"49","4","42","No","No","Low","Low",52
"1822",20,102,20,102,"49","4","42","No","No","Low","Low",61
"1823",20,146,20,146,"49","4","42","No","No","Low","Low",52
"1824",20,59,20,59,"49","4","42","No","No","Low","Low",70
"1825",20,111,20,111,"49","4","42","No","No","Low","Low",52
"1826",20,0,20,0,"49","4","19","No","No","Low","Low",1
"1827",15,1736,15,1736,"51","6","34","No","No","Low","Low",43
"1828",16,2230,16,2230,"51","6","34","No","No","Low","Low",48
"1829",16,2242,16,2242,"51","6","34","No","No","Low","Low",42
"1830",16,2355,16,2355,"51","6","34","No","No","Low","Low",55
"1831",15,1459,15,1500,"16","6","19","No","No","Low","Low",1
"1832",15,1516,15,1517,"16","6","19","No","No","Low","Low",1
"1833",15,1524,15,1525,"16","6","19","No","No","Low","Low",1
"1834",29,1945,29,1948,"43","4","43","No","No","Low","Low",0
"1835",29,1910,29,1910,"43","4","42","No","No","Low","Low",61
"1836",29,1415,29,1415,"18","4","42","No","No","Low","Low",65
"1837",22,1656,22,1657,"1","4","42","No","No","Low","Low",50
"1838",28,1024,28,1024,"24","6","42","No","No","Low","Low",52
"1839",28,1113,28,1113,"24","6","42","No","No","Low","Low",52
"1840",6,1730,6,1730,"16","6","42","No","No","Low","Low",52
"1841",22,2041,22,2042,"16","6","19","No","No","Low","Low",1
"1842",29,1839,29,1840,"16","6","19","No","No","Low","Low",1
"1843",15,1625,15,1626,"16","6","42","No","No","Low","Low",61
"1844",15,1627,15,1628,"16","6","42","No","No","Low","Low",56
"1845",15,1630,15,1631,"16","6","42","No","No","Low","Low",52
"1846",29,1633,29,1633,"4","4","19","No","No","Low","Low",1
"1847",30,1155,30,1156,"1","4","42","No","No","Low","Low",50
"1848",30,1214,30,1215,"1","4","42","No","No","Low","Low",50
"1849",29,1945,29,1945,"43","4","42","No","No","Low","Low",61
"1850",29,2015,29,2015,"43","4","42","No","No","Low","Low",61
"1851",3,942,3,943,"1","4","42","No","No","Low","Low",50
"1852",22,1533,22,1534,"1","4","42","No","No","Low","Low",50
"1853",22,1700,22,1701,"1","4","42","No","No","Low","Low",50
"1854",30,1030,30,1031,"1","4","42","No","No","Low","Low",50
"1855",29,1305,29,1305,"18","4","42","No","No","Low","Low",61
"1856",3,248,3,249,"1","4","42","No","No","Low","Low",50
"1857",15,1805,15,1806,"16","6","42","No","No","Low","Low",52
"1858",15,1807,15,1808,"16","6","42","No","No","Low","Low",52
"1859",15,1811,15,1812,"16","6","42","No","No","Low","Low",50
"1860",15,1811,15,1812,"16","6","42","No","No","Low","Low",52
"1861",15,1819,15,1820,"16","6","42","No","No","Low","Low",56
"1862",15,1820,15,1821,"16","6","42","No","No","Low","Low",73
"1863",30,207,30,221,"18","4","43","No","No","Low","Low",0
"1864",29,1135,29,1135,"18","4","42","No","No","Low","Low",61
"1865",30,1054,30,1055,"1","4","42","No","No","Low","Low",50
"1866",30,1109,30,1110,"1","4","42","Yes","No","Low","Low",50
"1867",30,1047,30,1048,"1","4","42","No","No","Low","Low",50
"1868",30,1110,30,1112,"1","4","42","No","No","Low","Low",50
"1869",29,1947,29,1947,"43","4","42","No","No","Low","Low",61
"1870",3,805,3,806,"1","4","42","No","No","Low","Low",50
"1871",29,1324,29,1328,"18","4","43","No","No","Low","Low",0
"1872",15,1856,15,1857,"16","6","42","No","No","Low","Low",52
"1873",15,1902,15,1903,"16","6","42","No","No","Low","Low",56
"1874",15,1908,15,1909,"16","6","42","No","No","Low","Low",50
"1875",15,1911,15,1912,"16","6","42","No","No","Low","Low",61
"1876",15,1917,15,1918,"16","6","42","No","No","Low","Low",70
"1877",15,1930,15,1931,"16","6","42","No","No","Low","Low",55
"1878",15,1940,15,1941,"16","6","42","No","No","Low","Low",61
"1879",27,813,27,814,"1","4","43","No","No","Low","Low",0
"1880",29,1410,29,1410,"18","4","42","No","No","Low","Low",65
"1881",27,1025,27,1035,"1","4","43","No","No","Low","Low",0
"1882",20,1700,21,1300,"50","4","49","No","No","Low","Low",0
"1883",20,1700,21,1300,"50","4","49","No","No","Low","Low",0
"1884",20,1700,21,1300,"50","4","49","No","No","Low","Low",0
"1885",20,1700,21,1300,"50","4","49","No","No","Low","Low",0
"1886",19,1627,19,1627,"35","6","42","No","No","Low","Low",50
"1887",19,1820,19,1820,"38","6","19","No","No","Low","Low",1
"1888",19,1825,19,1825,"38","6","19","No","No","Low","Low",0.88
"1889",19,1600,19,1600,"51","6","34","No","No","Low","Low",37
"1890",19,1600,19,1600,"51","6","34","No","No","Low","Low",37
"1891",19,1530,19,1530,"51","6","34","No","No","Low","Low",42
"1892",19,1642,19,1642,"51","6","34","No","No","Low","Low",39
"1893",19,1706,19,1706,"51","6","34","No","No","Low","Low",45
"1894",15,1834,15,1835,"16","6","42","No","No","Low","Low",56
"1895",15,1834,15,1835,"16","6","42","No","No","Low","Low",70
"1896",15,1839,15,1840,"16","6","42","No","No","Low","Low",56
"1897",15,1725,15,1726,"16","6","42","No","No","Low","Low",56
"1898",15,1728,15,1729,"16","6","42","No","No","Low","Low",53
"1899",15,1732,15,1733,"16","6","42","No","No","Low","Low",61
"1900",15,1733,15,1734,"16","6","42","No","No","Low","Low",52
"1901",15,1734,15,1735,"16","6","42","No","No","Low","Low",61
"1902",15,1739,15,1740,"16","6","42","No","No","Low","Low",52
"1903",1,0,24,1200,"1","1","9","No","No","Low","Low",0
"1904",1,0,24,1200,"1","1","9","No","No","Low","Low",0
"1905",3,250,3,251,"1","4","42","No","No","Low","Low",50
"1906",3,252,3,253,"1","4","42","Yes","No","Low","Low",50
"1907",29,1310,29,1310,"18","4","42","No","No","Low","Low",61
"1908",3,630,3,930,"1","4","14","No","No","Low","Low",0
"1909",3,630,3,930,"1","4","14","No","No","Low","Low",0
"1910",3,630,3,930,"1","4","14","No","No","Low","Low",0
"1911",26,1954,26,1954,"24","4","42","No","No","Low","Low",50
"1912",15,1741,15,1742,"16","6","42","Yes","No","Low","Low",61
"1913",15,1744,15,1745,"16","6","42","No","No","Low","Low",61
"1914",15,1748,15,1749,"16","6","42","No","No","Low","Low",56
"1915",15,1752,15,1753,"16","6","42","No","No","Low","Low",54
"1916",15,1752,15,1753,"16","6","42","No","No","Low","Low",56
"1917",15,1754,15,1755,"16","6","42","No","No","Low","Low",54
"1918",15,1611,15,1612,"16","6","19","No","No","Low","Low",1.25
"1919",15,1612,15,1613,"16","6","42","No","No","Low","Low",61
"1920",15,1612,15,1613,"16","6","42","No","No","Low","Low",57
"1921",15,1612,15,1613,"16","6","42","No","No","Low","Low",67
"1922",15,1619,15,1620,"16","6","19","No","No","Low","Low",1
"1923",15,1621,15,1622,"16","6","19","No","No","Low","Low",1.75
"1924",15,1621,15,1622,"16","6","19","No","No","Low","Low",1.75
"1925",30,1323,30,1324,"1","4","42","No","No","Low","Low",50
"1926",30,1230,30,1231,"1","4","42","No","No","Low","Low",50
"1927",30,1220,30,1221,"1","4","42","No","No","Low","Low",50
"1928",30,1220,30,1221,"1","4","42","No","No","Low","Low",50
"1929",3,820,3,822,"1","4","42","No","No","Low","Low",50
"1930",29,1336,29,1336,"18","4","42","No","No","Low","Low",56
"1931",3,930,3,931,"1","4","42","No","No","Low","Low",50
"1932",3,931,3,932,"1","4","42","No","No","Low","Low",50
"1933",3,942,3,943,"1","4","42","No","No","Low","Low",50
"1934",29,1527,29,1527,"18","4","19","No","No","Low","Low",0.75
"1935",15,1839,15,1840,"16","6","42","No","No","Low","Low",56
"1936",15,1841,15,1842,"16","6","19","No","No","Low","Low",1
"1937",15,1842,15,1843,"16","6","42","No","No","Low","Low",50
"1938",15,1844,15,1845,"16","6","42","No","No","Low","Low",56
"1939",15,1844,15,1904,"16","6","19","No","No","Low","Low",2.75
"1940",15,1956,15,1957,"16","6","42","No","No","Low","Low",53
"1941",15,2018,15,2019,"16","6","42","No","No","Low","Low",50
"1942",20,1800,20,1801,"16","6","42","No","No","Low","Low",56
"1943",20,1841,20,1842,"16","6","42","No","No","Low","Low",52
"1944",20,1901,20,1902,"16","6","19","No","No","Low","Low",1
"1945",20,1909,20,1910,"16","6","42","No","No","Low","Low",56
"1946",19,323,19,328,"25","5","43","No","No","Low","Low",0
"1947",19,339,19,339,"25","5","42","No","No","Low","Low",60
"1948",19,323,19,324,"25","5","42","No","No","Low","Low",56
"1949",19,336,19,337,"25","5","42","No","No","Low","Low",61
"1950",19,407,19,407,"25","5","42","No","No","Low","Low",56
"1951",29,1950,29,1950,"43","4","42","No","No","Low","Low",61
"1952",2,705,2,705,"1","1","19","No","No","Low","Low",1
"1953",21,2105,21,2105,"36","4","19","No","No","Low","Low",1
"1954",29,1530,29,1530,"18","4","19","No","No","Low","Low",1
"1955",27,1800,28,1400,"27","4","48","No","No","Low","Low",0
